close,contract,date,open,rolled
3822.4,IF2506.CCFX,2025-05-30,3825.0,0
3824.8,IF2506.CCFX,2025-06-03,3815.8,0
3842.4,IF2506.CCFX,2025-06-04,3829.6,0
3852.0,IF2506.CCFX,2025-06-05,3848.0,0
3855.4,IF2506.CCFX,2025-06-06,3857.0,0
3867.8,IF2506.CCFX,2025-06-09,3862.0,0
3841.0,IF2506.CCFX,2025-06-10,3870.0,0
3878.8,IF2506.CCFX,2025-06-11,3848.8,0
3883.6,IF2506.CCFX,2025-06-12,3870.2,0
3856.4,IF2506.CCFX,2025-06-13,3874.0,0
3869.8,IF2506.CCFX,2025-06-16,3848.0,0
3868.6,IF2506.CCFX,2025-06-17,3870.2,0
3872.2,IF2506.CCFX,2025-06-18,3868.8,0
3840.4,IF2506.CCFX,2025-06-19,3866.8,0
3804.4,IF2507.CCFX,2025-06-20,3803.4,1
3823.4,IF2507.CCFX,2025-06-23,3794.2,0
3872.2,IF2507.CCFX,2025-06-24,3829.6,0
3935.0,IF2507.CCFX,2025-06-25,3875.0,0
3920.8,IF2507.CCFX,2025-06-26,3928.6,0
3892.0,IF2507.CCFX,2025-06-27,3931.0,0
3906.4,IF2507.CCFX,2025-06-30,3899.8,0
3911.6,IF2507.CCFX,2025-07-01,3905.0,0
3921.0,IF2507.CCFX,2025-07-02,3915.0,0
3946.6,IF2507.CCFX,2025-07-03,3927.8,0
3963.8,IF2507.CCFX,2025-07-04,3938.4,0
3945.0,IF2507.CCFX,2025-07-07,3963.0,0
3982.4,IF2507.CCFX,2025-07-08,3942.0,0
3977.0,IF2507.CCFX,2025-07-09,3981.6,0
3997.2,IF2507.CCFX,2025-07-10,3981.0,0
4014.6,IF2507.CCFX,2025-07-11,3997.0,0
4009.0,IF2507.CCFX,2025-07-14,4016.2,0
4009.6,IF2507.CCFX,2025-07-15,4010.2,0
3998.0,IF2507.CCFX,2025-07-16,4014.0,0
4030.8,IF2507.CCFX,2025-07-17,4003.6,0
4054.0,IF2508.CCFX,2025-07-18,4028.0,1
4074.6,IF2508.CCFX,2025-07-21,4070.0,0
4109.8,IF2509.CCFX,2025-07-22,4067.0,1
4109.2,IF2509.CCFX,2025-07-23,4117.0,0
4141.2,IF2509.CCFX,2025-07-24,4103.0,0
4116.0,IF2509.CCFX,2025-07-25,4136.0,0
4122.0,IF2509.CCFX,2025-07-28,4116.0,0
4141.4,IF2509.CCFX,2025-07-29,4112.0,0
4136.4,IF2509.CCFX,2025-07-30,4131.4,0
4057.0,IF2509.CCFX,2025-07-31,4124.8,0
4029.6,IF2509.CCFX,2025-08-01,4057.8,0
4052.8,IF2509.CCFX,2025-08-04,4018.2,0
4082.0,IF2509.CCFX,2025-08-05,4060.0,0
4097.0,IF2509.CCFX,2025-08-06,4080.0,0
4092.6,IF2509.CCFX,2025-08-07,4100.0,0
4083.2,IF2509.CCFX,2025-08-08,4087.0,0
4104.8,IF2509.CCFX,2025-08-11,4089.4,0
4131.2,IF2509.CCFX,2025-08-12,4109.6,0
4170.8,IF2509.CCFX,2025-08-13,4138.8,0
4163.8,IF2509.CCFX,2025-08-14,4179.6,0
4209.4,IF2509.CCFX,2025-08-15,4157.0,0
4237.8,IF2509.CCFX,2025-08-18,4220.0,0
4216.2,IF2509.CCFX,2025-08-19,4244.0,0
4270.0,IF2509.CCFX,2025-08-20,4201.0,0
4282.2,IF2509.CCFX,2025-08-21,4280.4,0
4394.0,IF2509.CCFX,2025-08-22,4283.0,0
4474.6,IF2509.CCFX,2025-08-25,4425.0,0
4449.0,IF2509.CCFX,2025-08-26,4474.8,0
4384.0,IF2509.CCFX,2025-08-27,4451.2,0
4460.4,IF2509.CCFX,2025-08-28,4383.2,0
4506.2,IF2509.CCFX,2025-08-29,4452.2,0
4510.6,IF2509.CCFX,2025-09-01,4517.0,0
4481.2,IF2509.CCFX,2025-09-02,4516.0,0
4430.0,IF2509.CCFX,2025-09-03,4501.4,0
4349.4,IF2509.CCFX,2025-09-04,4437.0,0
4456.6,IF2509.CCFX,2025-09-05,4351.2,0
4453.0,IF2509.CCFX,2025-09-08,4464.0,0
4426.2,IF2509.CCFX,2025-09-09,4438.0,0
4432.4,IF2509.CCFX,2025-09-10,4430.8,0
4562.0,IF2509.CCFX,2025-09-11,4424.0,0
4523.2,IF2509.CCFX,2025-09-12,4557.0,0
4527.8,IF2509.CCFX,2025-09-15,4533.0,0
4516.8,IF2509.CCFX,2025-09-16,4542.0,0
4553.2,IF2509.CCFX,2025-09-17,4518.0,0
4487.2,IF2509.CCFX,2025-09-18,4545.0,0
4487.0,IF2510.CCFX,2025-09-19,4478.0,1
4506.4,IF2510.CCFX,2025-09-22,4492.2,0
4510.2,IF2510.CCFX,2025-09-23,4516.8,0
4556.2,IF2510.CCFX,2025-09-24,4485.2,0
4585.0,IF2510.CCFX,2025-09-25,4548.0,0
4543.2,IF2510.CCFX,2025-09-26,4575.8,0
4623.6,IF2510.CCFX,2025-09-29,4543.2,0
4634.4,IF2510.CCFX,2025-09-30,4628.2,0
4706.4,IF2510.CCFX,2025-10-09,4655.0,0
4613.8,IF2510.CCFX,2025-10-10,4673.4,0
4585.6,IF2510.CCFX,2025-10-13,4520.0,0
4540.4,IF2510.CCFX,2025-10-14,4603.0,0
4601.6,IF2510.CCFX,2025-10-15,4544.0,0
4614.0,IF2510.CCFX,2025-10-16,4596.4,0
4495.8,IF2511.CCFX,2025-10-17,4605.6,1
4519.8,IF2511.CCFX,2025-10-20,4532.6,0
4577.6,IF2512.CCFX,2025-10-21,4528.2,1
4563.4,IF2512.CCFX,2025-10-22,4559.0,0
4580.8,IF2512.CCFX,2025-10-23,4555.4,0
4634.8,IF2512.CCFX,2025-10-24,4592.0,0
4684.4,IF2512.CCFX,2025-10-27,4672.0,0
4669.6,IF2512.CCFX,2025-10-28,4680.0,0
4732.6,IF2512.CCFX,2025-10-29,4685.0,0
4690.0,IF2512.CCFX,2025-10-30,4723.2,0
4631.4,IF2512.CCFX,2025-10-31,4691.6,0
4634.8,IF2512.CCFX,2025-11-03,4637.0,0
4589.0,IF2512.CCFX,2025-11-04,4629.6,0
4596.6,IF2512.CCFX,2025-11-05,4536.6,0
4670.8,IF2512.CCFX,2025-11-06,4611.0,0
4659.4,IF2512.CCFX,2025-11-07,4656.0,0
4672.0,IF2512.CCFX,2025-11-10,4675.0,0
4626.8,IF2512.CCFX,2025-11-11,4684.4,0
4628.0,IF2512.CCFX,2025-11-12,4628.6,0
4677.0,IF2512.CCFX,2025-11-13,4620.0,0
4600.4,IF2512.CCFX,2025-11-14,4650.0,0
4581.4,IF2512.CCFX,2025-11-17,4596.2,0
4555.0,IF2512.CCFX,2025-11-18,4571.0,0
4565.2,IF2512.CCFX,2025-11-19,4558.6,0
4539.2,IF2512.CCFX,2025-11-20,4590.8,0
4428.4,IF2512.CCFX,2025-11-21,4509.6,0
4435.2,IF2512.CCFX,2025-11-24,4451.0,0
4473.0,IF2512.CCFX,2025-11-25,4458.8,0
4493.0,IF2512.CCFX,2025-11-26,4482.8,0
4492.6,IF2512.CCFX,2025-11-27,4499.0,0
4505.8,IF2512.CCFX,2025-11-28,4492.0,0
4555.4,IF2512.CCFX,2025-12-01,4516.8,0
4535.8,IF2512.CCFX,2025-12-02,4555.4,0
4518.2,IF2512.CCFX,2025-12-03,4538.2,0
4530.6,IF2512.CCFX,2025-12-04,4525.0,0
4574.4,IF2512.CCFX,2025-12-05,4525.0,0
4613.2,IF2512.CCFX,2025-12-08,4590.0,0
4583.2,IF2512.CCFX,2025-12-09,4611.4,0
4574.2,IF2512.CCFX,2025-12-10,4576.0,0
4539.6,IF2512.CCFX,2025-12-11,4585.2,0
4574.0,IF2512.CCFX,2025-12-12,4559.6,0
4545.6,IF2512.CCFX,2025-12-15,4548.0,0
4499.4,IF2512.CCFX,2025-12-16,4540.8,0
4578.2,IF2512.CCFX,2025-12-17,4499.4,0
4550.4,IF2512.CCFX,2025-12-18,4560.0,0
4552.0,IF2601.CCFX,2025-12-19,4542.0,1
4591.2,IF2601.CCFX,2025-12-22,4565.8,0
4598.8,IF2601.CCFX,2025-12-23,4591.4,0
4617.6,IF2601.CCFX,2025-12-24,4600.0,0
4632.0,IF2601.CCFX,2025-12-25,4617.0,0
4657.0,IF2601.CCFX,2025-12-26,4632.6,0
4630.8,IF2601.CCFX,2025-12-29,4654.0,0
4643.6,IF2601.CCFX,2025-12-30,4615.0,0
4622.2,IF2601.CCFX,2025-12-31,4650.0,0
4714.0,IF2601.CCFX,2026-01-05,4650.0,0
4795.4,IF2601.CCFX,2026-01-06,4718.8,0
4772.8,IF2601.CCFX,2026-01-07,4802.4,0
4737.8,IF2601.CCFX,2026-01-08,4761.0,0
4764.8,IF2601.CCFX,2026-01-09,4732.8,0
4789.4,IF2601.CCFX,2026-01-12,4778.0,0
4766.2,IF2601.CCFX,2026-01-13,4809.2,0
4737.6,IF2601.CCFX,2026-01-14,4780.6,0
4752.0,IF2601.CCFX,2026-01-15,4719.2,0
4725.8,IF2602.CCFX,2026-01-16,4779.0,1
4732.8,IF2602.CCFX,2026-01-19,4716.6,0
4708.6,IF2603.CCFX,2026-01-20,4731.6,1
4722.8,IF2603.CCFX,2026-01-21,4699.0,0
4719.4,IF2603.CCFX,2026-01-22,4740.8,0
4709.2,IF2603.CCFX,2026-01-23,4731.6,0
4719.4,IF2603.CCFX,2026-01-26,4726.8,0
4718.2,IF2603.CCFX,2026-01-27,4720.0,0
4732.8,IF2603.CCFX,2026-01-28,4735.0,0
4784.0,IF2603.CCFX,2026-01-29,4740.0,0
4711.0,IF2603.CCFX,2026-01-30,4760.0,0
4577.4,IF2603.CCFX,2026-02-02,4680.6,0
4653.0,IF2603.CCFX,2026-02-03,4621.0,0
4693.6,IF2603.CCFX,2026-02-04,4645.0,0
4665.2,IF2603.CCFX,2026-02-05,4662.2,0
4637.6,IF2603.CCFX,2026-02-06,4614.0,0
4721.2,IF2603.CCFX,2026-02-09,4688.8,0
4724.0,IF2603.CCFX,2026-02-10,4722.0,0
4714.8,IF2603.CCFX,2026-02-11,4721.2,0
4716.8,IF2603.CCFX,2026-02-12,4716.2,0
4627.0,IF2603.CCFX,2026-02-13,4683.8,0
4683.4,IF2603.CCFX,2026-02-24,4680.2,0
4731.4,IF2603.CCFX,2026-02-25,4697.0,0
4712.2,IF2603.CCFX,2026-02-26,4740.0,0
4713.8,IF2603.CCFX,2026-02-27,4690.0,0
4711.2,IF2603.CCFX,2026-03-02,4681.2,0
4651.4,IF2603.CCFX,2026-03-03,4718.2,0
4591.0,IF2603.CCFX,2026-03-04,4605.8,0
4629.0,IF2603.CCFX,2026-03-05,4629.6,0
4646.0,IF2603.CCFX,2026-03-06,4605.0,0
4599.2,IF2603.CCFX,2026-03-09,4600.0,0
4664.0,IF2603.CCFX,2026-03-10,4630.4,0
4687.0,IF2603.CCFX,2026-03-11,4667.8,0
4658.4,IF2603.CCFX,2026-03-12,4682.2,0
4658.0,IF2603.CCFX,2026-03-13,4646.4,0
